time_ms,V_reference_mV,m_reference,h_reference,n_reference,V_fitted_mV,m_fitted,h_fitted,n_fitted
1.9333333,-54.212513,0.092125,0.573450,0.332190,-54.098873,0.093243,0.572618,0.332704
1.9400000,-54.188354,0.092339,0.573287,0.332291,-54.074562,0.093459,0.572452,0.332806
1.9466667,-54.164108,0.092554,0.573123,0.332392,-54.050156,0.093676,0.572285,0.332909
1.9533333,-54.139778,0.092770,0.572959,0.332493,-54.025650,0.093894,0.572117,0.333012
1.9600000,-54.115360,0.092987,0.572794,0.332595,-54.001049,0.094113,0.571949,0.333116
1.9666667,-54.090851,0.093205,0.572628,0.332697,-53.976349,0.094333,0.571780,0.333220
1.9733333,-54.066254,0.093423,0.572462,0.332799,-53.951546,0.094554,0.571610,0.333324
1.9800000,-54.041565,0.093643,0.572295,0.332902,-53.926640,0.094776,0.571440,0.333429
1.9866667,-54.016781,0.093864,0.572127,0.333006,-53.901630,0.094999,0.571268,0.333535
1.9933333,-53.991905,0.094086,0.571958,0.333109,-53.876518,0.095223,0.571096,0.333640
2.0000000,-53.966934,0.094308,0.571789,0.333214,-53.851299,0.095449,0.570923,0.333746
2.0066667,-53.941864,0.094532,0.571618,0.333318,-53.825970,0.095675,0.570749,0.333853
2.0133333,-53.916698,0.094757,0.571447,0.333423,-53.800529,0.095903,0.570575,0.333960
2.0200000,-53.891434,0.094983,0.571276,0.333529,-53.774979,0.096131,0.570400,0.334067
2.0266667,-53.866066,0.095210,0.571103,0.333635,-53.749313,0.096361,0.570224,0.334175
2.0333333,-53.840595,0.095438,0.570930,0.333741,-53.723534,0.096592,0.570047,0.334284
2.0400000,-53.815022,0.095667,0.570756,0.333848,-53.697636,0.096824,0.569869,0.334392
2.0466667,-53.789345,0.095897,0.570581,0.333955,-53.671619,0.097057,0.569691,0.334502
2.0533333,-53.763561,0.096128,0.570405,0.334063,-53.645485,0.097291,0.569512,0.334611
2.0600000,-53.737667,0.096361,0.570229,0.334171,-53.619228,0.097527,0.569332,0.334721
2.0666667,-53.711666,0.096594,0.570052,0.334280,-53.592846,0.097763,0.569151,0.334832
2.0733333,-53.685555,0.096829,0.569874,0.334389,-53.566338,0.098001,0.568969,0.334943
2.0800000,-53.659328,0.097065,0.569695,0.334498,-53.539703,0.098241,0.568787,0.335054
2.0866667,-53.632988,0.097302,0.569515,0.334608,-53.512939,0.098481,0.568604,0.335166
2.0933333,-53.606533,0.097540,0.569335,0.334719,-53.486042,0.098723,0.568420,0.335279
2.1000000,-53.579960,0.097779,0.569154,0.334829,-53.459011,0.098966,0.568235,0.335391
2.1066667,-53.553268,0.098020,0.568971,0.334941,-53.431847,0.099210,0.568049,0.335505
2.1133333,-53.526455,0.098262,0.568789,0.335052,-53.404545,0.099456,0.567862,0.335618
2.1200000,-53.499519,0.098505,0.568605,0.335165,-53.377102,0.099703,0.567675,0.335733
2.1266667,-53.472458,0.098750,0.568420,0.335277,-53.349518,0.099951,0.567486,0.335847
2.1333333,-53.445271,0.098995,0.568235,0.335391,-53.321789,0.100201,0.567297,0.335963
2.1400000,-53.417957,0.099242,0.568048,0.335504,-53.293915,0.100452,0.567107,0.336078
2.1466667,-53.390514,0.099491,0.567861,0.335618,-53.265892,0.100705,0.566916,0.336194
2.1533333,-53.362938,0.099740,0.567673,0.335733,-53.237717,0.100959,0.566724,0.336311
2.1600000,-53.335228,0.099991,0.567484,0.335848,-53.209389,0.101215,0.566532,0.336428
2.1666667,-53.307384,0.100244,0.567295,0.335963,-53.180904,0.101472,0.566338,0.336546
2.1733333,-53.279404,0.100497,0.567104,0.336079,-53.152264,0.101730,0.566143,0.336664
2.1800000,-53.251286,0.100753,0.566913,0.336196,-53.123463,0.101990,0.565948,0.336783
2.1866667,-53.223022,0.101009,0.566720,0.336313,-53.094498,0.102252,0.565752,0.336902
2.1933333,-53.194618,0.101267,0.566527,0.336430,-53.065365,0.102515,0.565554,0.337021
2.2000000,-53.166069,0.101527,0.566333,0.336548,-53.036064,0.102780,0.565356,0.337142
2.2066667,-53.137371,0.101787,0.566138,0.336667,-53.006596,0.103046,0.565157,0.337262
2.2133333,-53.108524,0.102050,0.565942,0.336786,-52.976952,0.103314,0.564957,0.337384
2.2200000,-53.079525,0.102314,0.565745,0.336905,-52.947132,0.103584,0.564756,0.337505
2.2266667,-53.050369,0.102579,0.565547,0.337025,-52.917133,0.103855,0.564554,0.337627
2.2333333,-53.021057,0.102846,0.565348,0.337146,-52.886951,0.104128,0.564351,0.337750
2.2400000,-52.991589,0.103115,0.565148,0.337267,-52.856586,0.104403,0.564147,0.337874
2.2466667,-52.961956,0.103385,0.564948,0.337388,-52.826035,0.104679,0.563942,0.337997
2.2533333,-52.932163,0.103657,0.564746,0.337510,-52.795292,0.104957,0.563736,0.338122
2.2600000,-52.902203,0.103930,0.564544,0.337633,-52.764355,0.105237,0.563529,0.338247
2.2666667,-52.872074,0.104205,0.564340,0.337756,-52.733219,0.105519,0.563321,0.338372
2.2733333,-52.841774,0.104482,0.564136,0.337880,-52.701885,0.105803,0.563113,0.338498
2.2800000,-52.811298,0.104761,0.563930,0.338004,-52.670345,0.106089,0.562903,0.338625
2.2866667,-52.780647,0.105041,0.563724,0.338129,-52.638599,0.106376,0.562692,0.338752
2.2933333,-52.749817,0.105323,0.563516,0.338254,-52.606644,0.106666,0.562480,0.338880
2.3000000,-52.718807,0.105606,0.563308,0.338380,-52.574474,0.106957,0.562267,0.339008
2.3066667,-52.687611,0.105892,0.563098,0.338506,-52.542088,0.107251,0.562053,0.339137
2.3133333,-52.656227,0.106179,0.562888,0.338633,-52.509480,0.107546,0.561837,0.339267
2.3200000,-52.624653,0.106468,0.562676,0.338761,-52.476646,0.107844,0.561621,0.339397
2.3266667,-52.592884,0.106759,0.562464,0.338889,-52.443588,0.108143,0.561404,0.339527
2.3333333,-52.560921,0.107052,0.562250,0.339017,-52.410297,0.108445,0.561185,0.339659
2.3400000,-52.528759,0.107347,0.562036,0.339146,-52.376770,0.108749,0.560966,0.339791
2.3466667,-52.496395,0.107644,0.561820,0.339276,-52.343002,0.109055,0.560745,0.339923
2.3533333,-52.463825,0.107943,0.561603,0.339407,-52.308990,0.109363,0.560524,0.340056
2.3600000,-52.431046,0.108244,0.561386,0.339538,-52.274731,0.109674,0.560301,0.340190
2.3666667,-52.398052,0.108546,0.561167,0.339669,-52.240219,0.109987,0.560077,0.340324
2.3733333,-52.364845,0.108851,0.560947,0.339801,-52.205452,0.110302,0.559851,0.340459
2.3800000,-52.331417,0.109158,0.560726,0.339934,-52.170425,0.110620,0.559625,0.340595
2.3866667,-52.297768,0.109467,0.560503,0.340067,-52.135132,0.110940,0.559397,0.340731
2.3933333,-52.263893,0.109779,0.560280,0.340201,-52.099567,0.111262,0.559169,0.340868
2.4000000,-52.229786,0.110092,0.560056,0.340336,-52.063728,0.111587,0.558939,0.341006
2.4066667,-52.195446,0.110408,0.559830,0.340471,-52.027611,0.111914,0.558708,0.341144
2.4133333,-52.160870,0.110726,0.559603,0.340607,-51.991207,0.112244,0.558475,0.341283
2.4200000,-52.126053,0.111046,0.559375,0.340743,-51.954514,0.112577,0.558241,0.341422
2.4266667,-52.090988,0.111369,0.559146,0.340881,-51.917526,0.112912,0.558007,0.341562
2.4333333,-52.055676,0.111693,0.558916,0.341018,-51.880241,0.113250,0.557770,0.341703
2.4400000,-52.020111,0.112021,0.558685,0.341157,-51.842651,0.113590,0.557533,0.341845
2.4466667,-51.984287,0.112351,0.558452,0.341296,-51.804749,0.113934,0.557294,0.341987
2.4533333,-51.948204,0.112683,0.558218,0.341435,-51.766529,0.114280,0.557054,0.342130
2.4600000,-51.911854,0.113017,0.557983,0.341576,-51.727989,0.114629,0.556813,0.342274
2.4666667,-51.875233,0.113355,0.557747,0.341717,-51.689121,0.114981,0.556570,0.342419
2.4733333,-51.838337,0.113694,0.557509,0.341859,-51.649921,0.115336,0.556326,0.342564
2.4800000,-51.801159,0.114037,0.557270,0.342001,-51.610382,0.115694,0.556081,0.342710
2.4866667,-51.763699,0.114382,0.557030,0.342144,-51.570496,0.116055,0.555834,0.342856
2.4933333,-51.725948,0.114730,0.556789,0.342288,-51.530258,0.116419,0.555586,0.343004
2.5000000,-51.687904,0.115080,0.556546,0.342432,-51.489662,0.116787,0.555336,0.343152
2.5066667,-51.649559,0.115434,0.556302,0.342578,-51.448700,0.117157,0.555085,0.343301
2.5133333,-51.610912,0.115790,0.556056,0.342724,-51.407364,0.117531,0.554833,0.343451
2.5200000,-51.571953,0.116149,0.555810,0.342870,-51.365650,0.117908,0.554579,0.343601
2.5266667,-51.532681,0.116511,0.555561,0.343018,-51.323547,0.118289,0.554323,0.343753
2.5333333,-51.493088,0.116876,0.555312,0.343166,-51.281052,0.118673,0.554067,0.343905
2.5400000,-51.453167,0.117244,0.555061,0.343315,-51.238155,0.119060,0.553808,0.344058
2.5466667,-51.412914,0.117615,0.554809,0.343464,-51.194851,0.119452,0.553548,0.344212
2.5533333,-51.372322,0.117989,0.554555,0.343615,-51.151127,0.119846,0.553287,0.344366
2.5600000,-51.331387,0.118366,0.554300,0.343766,-51.106979,0.120245,0.553024,0.344522
2.5666667,-51.290100,0.118747,0.554044,0.343918,-51.062401,0.120647,0.552759,0.344678
2.5733333,-51.248459,0.119131,0.553786,0.344071,-51.017380,0.121053,0.552493,0.344835
2.5800000,-51.206455,0.119518,0.553526,0.344224,-50.971909,0.121463,0.552225,0.344994
2.5866667,-51.164082,0.119909,0.553265,0.344379,-50.925976,0.121878,0.551955,0.345152
2.5933333,-51.121330,0.120303,0.553003,0.344534,-50.879574,0.122296,0.551684,0.345312
2.6000000,-51.078197,0.120700,0.552738,0.344690,-50.832695,0.122718,0.551411,0.345473
2.6066667,-51.034672,0.121101,0.552473,0.344846,-50.785332,0.123144,0.551136,0.345635
2.6133333,-50.990749,0.121506,0.552206,0.345004,-50.737469,0.123575,0.550860,0.345798
2.6200000,-50.946423,0.121914,0.551937,0.345163,-50.689098,0.124010,0.550581,0.345961
2.6266667,-50.901684,0.122327,0.551667,0.345322,-50.640213,0.124450,0.550301,0.346126
2.6333333,-50.856525,0.122743,0.551395,0.345482,-50.590797,0.124894,0.550020,0.346291
2.6400000,-50.810940,0.123162,0.551121,0.345643,-50.540844,0.125343,0.549736,0.346458
2.6466667,-50.764915,0.123586,0.550846,0.345805,-50.490341,0.125797,0.549450,0.346625
2.6533333,-50.718449,0.124014,0.550569,0.345968,-50.439274,0.126255,0.549163,0.346794
2.6600000,-50.671528,0.124446,0.550290,0.346132,-50.387634,0.126718,0.548874,0.346963
2.6666667,-50.624146,0.124882,0.550009,0.346297,-50.335407,0.127187,0.548582,0.347134
2.6733333,-50.576294,0.125322,0.549727,0.346463,-50.282585,0.127660,0.548289,0.347305
2.6800000,-50.527962,0.125767,0.549443,0.346629,-50.229153,0.128139,0.547994,0.347478
2.6866667,-50.479141,0.126216,0.549157,0.346797,-50.175095,0.128623,0.547696,0.347652
2.6933333,-50.429821,0.126670,0.548870,0.346965,-50.120399,0.129112,0.547397,0.347827
2.7000000,-50.379990,0.127128,0.548580,0.347135,-50.065052,0.129607,0.547095,0.348003
2.7066667,-50.329639,0.127591,0.548289,0.347305,-50.009041,0.130107,0.546791,0.348180
2.7133333,-50.278763,0.128058,0.547996,0.347477,-49.952351,0.130614,0.546486,0.348358
2.7200000,-50.227345,0.128530,0.547701,0.347649,-49.894966,0.131126,0.546178,0.348538
2.7266667,-50.175377,0.129008,0.547403,0.347823,-49.836868,0.131644,0.545867,0.348718
2.7333333,-50.122845,0.129490,0.547104,0.347998,-49.778046,0.132168,0.545555,0.348900
2.7400000,-50.069740,0.129977,0.546803,0.348173,-49.718479,0.132699,0.545240,0.349083
2.7466667,-50.016052,0.130470,0.546500,0.348350,-49.658154,0.133236,0.544923,0.349267
2.7533333,-49.961765,0.130968,0.546195,0.348528,-49.597054,0.133779,0.544603,0.349453
2.7600000,-49.906868,0.131471,0.545887,0.348707,-49.535156,0.134330,0.544281,0.349640
2.7666667,-49.851349,0.131980,0.545578,0.348887,-49.472446,0.134887,0.543956,0.349828
2.7733333,-49.795193,0.132494,0.545266,0.349068,-49.408905,0.135451,0.543629,0.350017
2.7800000,-49.738388,0.133014,0.544953,0.349251,-49.344513,0.136022,0.543300,0.350208
2.7866667,-49.680920,0.133540,0.544637,0.349434,-49.279251,0.136600,0.542968,0.350400
2.7933333,-49.622776,0.134072,0.544318,0.349619,-49.213097,0.137186,0.542633,0.350593
2.8000000,-49.563942,0.134610,0.543998,0.349805,-49.146030,0.137779,0.542295,0.350788
2.8066667,-49.504398,0.135154,0.543675,0.349992,-49.078030,0.138380,0.541955,0.350985
2.8133333,-49.444134,0.135705,0.543350,0.350180,-49.009071,0.138989,0.541612,0.351182
2.8200000,-49.383129,0.136262,0.543022,0.350370,-48.939129,0.139606,0.541266,0.351382
2.8266667,-49.321373,0.136826,0.542692,0.350561,-48.868183,0.140232,0.540917,0.351582
2.8333333,-49.258846,0.137396,0.542359,0.350753,-48.796207,0.140866,0.540565,0.351785
2.8400000,-49.195530,0.137973,0.542024,0.350946,-48.723175,0.141509,0.540210,0.351988
2.8466667,-49.131409,0.138557,0.541686,0.351141,-48.649063,0.142160,0.539852,0.352194
2.8533333,-49.066463,0.139149,0.541346,0.351337,-48.573841,0.142821,0.539491,0.352401
2.8600000,-49.000675,0.139747,0.541003,0.351535,-48.497482,0.143491,0.539127,0.352610
2.8666667,-48.934025,0.140354,0.540658,0.351734,-48.419956,0.144170,0.538760,0.352820
2.8733333,-48.866489,0.140967,0.540309,0.351934,-48.341236,0.144860,0.538389,0.353032
2.8800000,-48.798054,0.141589,0.539958,0.352136,-48.261288,0.145559,0.538015,0.353246
2.8866667,-48.728691,0.142219,0.539604,0.352339,-48.180080,0.146269,0.537637,0.353461
2.8933333,-48.658382,0.142856,0.539247,0.352544,-48.097580,0.146989,0.537256,0.353679
2.9000000,-48.587109,0.143503,0.538887,0.352750,-48.013756,0.147720,0.536871,0.353898
2.9066667,-48.514843,0.144157,0.538524,0.352958,-47.928570,0.148462,0.536483,0.354119
2.9133333,-48.441563,0.144820,0.538158,0.353168,-47.841984,0.149215,0.536091,0.354342
2.9200000,-48.367241,0.145493,0.537789,0.353379,-47.753963,0.149980,0.535695,0.354567
2.9266667,-48.291855,0.146174,0.537417,0.353591,-47.664467,0.150757,0.535295,0.354794
2.9333333,-48.215378,0.146865,0.537042,0.353805,-47.573452,0.151546,0.534891,0.355022
2.9400000,-48.137783,0.147565,0.536663,0.354021,-47.480881,0.152347,0.534483,0.355253
2.9466667,-48.059044,0.148275,0.536281,0.354239,-47.386707,0.153162,0.534071,0.355487
2.9533333,-47.979130,0.148994,0.535896,0.354458,-47.290886,0.153989,0.533654,0.355722
2.9600000,-47.898010,0.149725,0.535507,0.354680,-47.193371,0.154830,0.533233,0.355959
2.9666667,-47.815659,0.150465,0.535114,0.354903,-47.094116,0.155685,0.532808,0.356199
2.9733333,-47.732040,0.151216,0.534718,0.355127,-46.993069,0.156554,0.532378,0.356441
2.9800000,-47.647121,0.151979,0.534318,0.355354,-46.890175,0.157438,0.531943,0.356685
2.9866667,-47.560871,0.152752,0.533915,0.355582,-46.785385,0.158337,0.531504,0.356932
2.9933333,-47.473255,0.153537,0.533507,0.355813,-46.678638,0.159252,0.531060,0.357181
3.0000000,-47.384235,0.154334,0.533096,0.356045,-46.569881,0.160182,0.530610,0.357433
3.0066667,-47.293774,0.155142,0.532680,0.356280,-46.459049,0.161128,0.530155,0.357687
3.0133333,-47.201836,0.155964,0.532261,0.356516,-46.346081,0.162092,0.529695,0.357944
3.0200000,-47.108376,0.156797,0.531837,0.356755,-46.230911,0.163073,0.529230,0.358203
3.0266667,-47.013355,0.157644,0.531409,0.356996,-46.113472,0.164071,0.528759,0.358465
3.0333333,-46.916733,0.158504,0.530977,0.357239,-45.993694,0.165088,0.528282,0.358731
3.0400000,-46.818466,0.159378,0.530540,0.357484,-45.871506,0.166123,0.527800,0.358998
3.0466667,-46.718506,0.160266,0.530098,0.357731,-45.746826,0.167178,0.527311,0.359269
3.0533333,-46.616806,0.161168,0.529652,0.357981,-45.619579,0.168253,0.526816,0.359543
3.0600000,-46.513317,0.162086,0.529201,0.358233,-45.489681,0.169348,0.526315,0.359820
3.0666667,-46.407990,0.163018,0.528746,0.358488,-45.357044,0.170465,0.525807,0.360100
3.0733333,-46.300766,0.163966,0.528285,0.358745,-45.221581,0.171603,0.525292,0.360384
3.0800000,-46.191597,0.164929,0.527819,0.359004,-45.083199,0.172764,0.524771,0.360670
3.0866667,-46.080425,0.165910,0.527348,0.359267,-44.941799,0.173948,0.524242,0.360961
3.0933333,-45.967190,0.166907,0.526871,0.359531,-44.797283,0.175155,0.523706,0.361254
3.1000000,-45.851830,0.167921,0.526389,0.359799,-44.649544,0.176388,0.523162,0.361551
3.1066667,-45.734283,0.168953,0.525901,0.360069,-44.498466,0.177646,0.522611,0.361852
3.1133333,-45.614483,0.170004,0.525407,0.360342,-44.343941,0.178930,0.522052,0.362157
3.1200000,-45.492363,0.171073,0.524908,0.360618,-44.185844,0.180241,0.521484,0.362466
3.1266667,-45.367851,0.172162,0.524402,0.360897,-44.024055,0.181579,0.520908,0.362778
3.1333333,-45.240875,0.173270,0.523890,0.361179,-43.858440,0.182947,0.520323,0.363095
3.1400000,-45.111355,0.174399,0.523371,0.361463,-43.688862,0.184345,0.519728,0.363416
3.1466667,-44.979214,0.175550,0.522846,0.361752,-43.515175,0.185773,0.519125,0.363741
3.1533333,-44.844368,0.176721,0.522314,0.362043,-43.337234,0.187233,0.518512,0.364071
3.1600000,-44.706730,0.177915,0.521776,0.362338,-43.154881,0.188726,0.517888,0.364405
3.1666667,-44.566212,0.179133,0.521230,0.362636,-42.967949,0.190253,0.517255,0.364745
3.1733333,-44.422718,0.180373,0.520676,0.362937,-42.776268,0.191815,0.516611,0.365089
3.1800000,-44.276154,0.181639,0.520115,0.363242,-42.579659,0.193414,0.515955,0.365438
3.1866667,-44.126415,0.182929,0.519546,0.363551,-42.377930,0.195050,0.515289,0.365792
3.1933333,-43.973396,0.184245,0.518969,0.363864,-42.170887,0.196726,0.514610,0.366152
3.2000000,-43.816990,0.185588,0.518384,0.364180,-41.958321,0.198442,0.513919,0.366517
3.2066667,-43.657078,0.186959,0.517791,0.364501,-41.740017,0.200200,0.513216,0.366888
3.2133333,-43.493542,0.188358,0.517188,0.364825,-41.515747,0.202001,0.512499,0.367264
3.2200000,-43.326260,0.189786,0.516577,0.365154,-41.285271,0.203847,0.511768,0.367647
3.2266667,-43.155098,0.191245,0.515956,0.365487,-41.048336,0.205740,0.511024,0.368036
3.2333333,-42.979923,0.192734,0.515325,0.365824,-40.804680,0.207681,0.510265,0.368432
3.2400000,-42.800591,0.194256,0.514685,0.366166,-40.554024,0.209673,0.509490,0.368834
3.2466667,-42.616951,0.195812,0.514035,0.366513,-40.296078,0.211717,0.508700,0.369244
3.2533333,-42.428852,0.197402,0.513373,0.366865,-40.030533,0.213815,0.507893,0.369660
3.2600000,-42.236130,0.199027,0.512701,0.367221,-39.757069,0.215970,0.507069,0.370084
3.2666667,-42.038612,0.200689,0.512018,0.367582,-39.475346,0.218183,0.506227,0.370516
3.2733333,-41.836124,0.202389,0.511323,0.367949,-39.185009,0.220457,0.505367,0.370955
3.2800000,-41.628483,0.204129,0.510616,0.368321,-38.885681,0.222794,0.504487,0.371403
3.2866667,-41.415489,0.205909,0.509896,0.368699,-38.576965,0.225197,0.503587,0.371860
3.2933333,-41.196941,0.207731,0.509164,0.369083,-38.258446,0.227669,0.502667,0.372325
3.3000000,-40.972626,0.209597,0.508418,0.369472,-37.929684,0.230211,0.501725,0.372800
3.3066667,-40.742321,0.211508,0.507658,0.369868,-37.590214,0.232829,0.500760,0.373284
3.3133333,-40.505791,0.213466,0.506885,0.370269,-37.239552,0.235523,0.499771,0.373779
3.3200000,-40.262791,0.215472,0.506096,0.370678,-36.877178,0.238299,0.498758,0.374283
3.3266667,-40.013065,0.217529,0.505292,0.371093,-36.502556,0.241158,0.497719,0.374799
3.3333333,-39.756340,0.219637,0.504471,0.371515,-36.115108,0.244105,0.496654,0.375325
3.3400000,-39.492332,0.221800,0.503635,0.371944,-35.714237,0.247144,0.495561,0.375864
3.3466667,-39.220749,0.224018,0.502781,0.372381,-35.299301,0.250278,0.494438,0.376414
3.3533333,-38.941273,0.226295,0.501909,0.372825,-34.869633,0.253511,0.493285,0.376978
3.3600000,-38.653580,0.228631,0.501019,0.373277,-34.424519,0.256848,0.492101,0.377554
3.3666667,-38.357323,0.231031,0.500110,0.373738,-33.963215,0.260294,0.490884,0.378144
3.3733333,-38.052143,0.233495,0.499181,0.374207,-33.484936,0.263854,0.489632,0.378749
3.3800000,-37.737656,0.236028,0.498231,0.374685,-32.988850,0.267532,0.488345,0.379369
3.3866667,-37.413464,0.238630,0.497259,0.375172,-32.474083,0.271333,0.487020,0.380004
3.3933333,-37.079147,0.241305,0.496265,0.375669,-31.939713,0.275264,0.485657,0.380656
3.4000000,-36.734264,0.244056,0.495248,0.376175,-31.384769,0.279331,0.484254,0.381325
3.4066667,-36.378353,0.246886,0.494206,0.376692,-30.808233,0.283538,0.482809,0.382012
3.4133333,-36.010921,0.249799,0.493140,0.377219,-30.209030,0.287894,0.481321,0.382717
3.4200000,-35.631454,0.252796,0.492047,0.377757,-29.586035,0.292404,0.479787,0.383443
3.4266667,-35.239414,0.255883,0.490927,0.378307,-28.938065,0.297076,0.478208,0.384188
3.4333333,-34.834236,0.259062,0.489778,0.378868,-28.263880,0.301916,0.476581,0.384956
3.4400000,-34.415318,0.262338,0.488601,0.379443,-27.562187,0.306933,0.474905,0.385746
3.4466667,-33.982033,0.265714,0.487392,0.380029,-26.831633,0.312135,0.473178,0.386559
3.4533333,-33.533718,0.269195,0.486152,0.380630,-26.070810,0.317529,0.471400,0.387398
3.4600000,-33.069683,0.272785,0.484879,0.381244,-25.278255,0.323125,0.469569,0.388262
3.4666667,-32.589195,0.276489,0.483571,0.381873,-24.452452,0.328931,0.467685,0.389153
3.4733333,-32.091492,0.280311,0.482228,0.382517,-23.591833,0.334956,0.465746,0.390073
3.4800000,-31.575766,0.284256,0.480848,0.383177,-22.694796,0.341209,0.463753,0.391024
3.4866667,-31.041176,0.288331,0.479429,0.383854,-21.759693,0.347701,0.461705,0.392005
3.4933333,-30.486835,0.292539,0.477972,0.384547,-20.784857,0.354440,0.459603,0.393019
3.5000000,-29.911819,0.296888,0.476473,0.385259,-19.768600,0.361436,0.457446,0.394068
3.5066667,-29.315159,0.301383,0.474932,0.385989,-18.709242,0.368699,0.455237,0.395153
3.5133333,-28.695839,0.306029,0.473347,0.386739,-17.605118,0.376237,0.452976,0.396276
3.5200000,-28.052801,0.310835,0.471718,0.387510,-16.454609,0.384062,0.450665,0.397439
3.5266667,-27.384945,0.315805,0.470043,0.388302,-15.256166,0.392181,0.448305,0.398643
3.5333333,-26.691122,0.320948,0.468321,0.389116,-14.008347,0.400602,0.445901,0.399890
3.5400000,-25.970142,0.326270,0.466551,0.389954,-12.709852,0.409334,0.443454,0.401183
3.5466667,-25.220774,0.331779,0.464732,0.390816,-11.359578,0.418382,0.440968,0.402524
3.5533333,-24.441744,0.337482,0.462863,0.391703,-9.956665,0.427754,0.438445,0.403913
3.5600000,-23.631742,0.343387,0.460945,0.392618,-8.500560,0.437452,0.435891,0.405354
3.5666667,-22.789431,0.349502,0.458976,0.393560,-6.991086,0.447480,0.433308,0.406848
3.5733333,-21.913439,0.355835,0.456956,0.394532,-5.428519,0.457838,0.430701,0.408397
3.5800000,-21.002380,0.362394,0.454887,0.395534,-3.813670,0.468525,0.428074,0.410004
3.5866667,-20.054859,0.369187,0.452767,0.396568,-2.147970,0.479536,0.425430,0.411669
3.5933333,-19.069479,0.376222,0.450598,0.397636,-0.433559,0.490866,0.422774,0.413395
3.6000000,-18.044859,0.383506,0.448381,0.398738,1.326625,0.502503,0.420108,0.415184
3.6066667,-16.979652,0.391049,0.446118,0.399877,3.128765,0.514436,0.417437,0.417036
3.6133333,-15.872565,0.398856,0.443810,0.401054,4.968098,0.526647,0.414763,0.418953
3.6200000,-14.722380,0.406935,0.441459,0.402271,6.838858,0.539117,0.412090,0.420936
3.6266667,-13.527982,0.415292,0.439068,0.403529,8.734252,0.551821,0.409420,0.422986
3.6333333,-12.288397,0.423933,0.436639,0.404830,10.646460,0.564733,0.406755,0.425102
3.6400000,-11.002823,0.432863,0.434176,0.406175,12.566681,0.577822,0.404097,0.427286
3.6466667,-9.670678,0.442084,0.431681,0.407568,14.485221,0.591053,0.401448,0.429535
3.6533333,-8.291644,0.451600,0.429157,0.409008,16.391626,0.604390,0.398810,0.431851
3.6600000,-6.865720,0.461411,0.426609,0.410499,18.274870,0.617794,0.396182,0.434230
3.6666667,-5.393281,0.471516,0.424040,0.412041,20.123587,0.631222,0.393568,0.436672
3.6733333,-3.875135,0.481913,0.421453,0.413636,21.926344,0.644634,0.390966,0.439174
3.6800000,-2.312590,0.492597,0.418852,0.415286,23.671951,0.657985,0.388379,0.441734
3.6866667,-0.707515,0.503560,0.416239,0.416993,25.349777,0.671234,0.385806,0.444348
3.6933333,0.937597,0.514793,0.413619,0.418757,26.950066,0.684337,0.383248,0.447014
3.7000000,2.619569,0.526282,0.410994,0.420580,28.464231,0.697255,0.380706,0.449726
3.7066667,4.334495,0.538014,0.408368,0.422463,29.885120,0.709951,0.378178,0.452482
3.7133333,6.077703,0.549970,0.405741,0.424407,31.207203,0.722389,0.375667,0.455276
3.7200000,7.843732,0.562128,0.403118,0.426412,32.426704,0.734537,0.373171,0.458105
3.7266667,9.626334,0.574464,0.400500,0.428478,33.541649,0.746370,0.370691,0.460963
3.7333333,11.418503,0.586953,0.397888,0.430606,34.551830,0.757862,0.368227,0.463847
3.7400000,13.212525,0.599564,0.395285,0.432796,35.458710,0.768994,0.365778,0.466751
3.7466667,15.000075,0.612266,0.392691,0.435046,36.265240,0.779753,0.363346,0.469671
3.7533333,16.772329,0.625026,0.390109,0.437356,36.975639,0.790127,0.360929,0.472604
3.7600000,18.520121,0.637809,0.387538,0.439724,37.595158,0.800109,0.358528,0.475546
3.7666667,20.234121,0.650577,0.384980,0.442149,38.129795,0.809696,0.356143,0.478492
3.7733333,21.905048,0.663295,0.382436,0.444628,38.586044,0.818888,0.353773,0.481439
3.7800000,23.523880,0.675926,0.379905,0.447159,38.970642,0.827688,0.351420,0.484385
3.7866667,25.082088,0.688433,0.377389,0.449740,39.290356,0.836100,0.349081,0.487327
3.7933333,26.571856,0.700781,0.374887,0.452366,39.551804,0.844133,0.346759,0.490262
3.8000000,27.986273,0.712938,0.372400,0.455035,39.761303,0.851796,0.344451,0.493188
3.8066667,29.319519,0.724871,0.369929,0.457743,39.924767,0.859098,0.342159,0.496103
3.8133333,30.566994,0.736553,0.367473,0.460487,40.047638,0.866051,0.339882,0.499005
3.8200000,31.725403,0.747957,0.365032,0.463262,40.134846,0.872668,0.337620,0.501894
3.8266667,32.792797,0.759062,0.362606,0.466065,40.190796,0.878961,0.335374,0.504768
3.8333333,33.768555,0.769847,0.360196,0.468891,40.219383,0.884942,0.333142,0.507626
3.8400000,34.653328,0.780298,0.357802,0.471736,40.224010,0.890625,0.330925,0.510467
3.8466667,35.448929,0.790402,0.355423,0.474598,40.207630,0.896023,0.328723,0.513290
3.8533333,36.158188,0.800150,0.353059,0.477471,40.172779,0.901148,0.326535,0.516095
3.8600000,36.784801,0.809536,0.350711,0.480354,40.121628,0.906013,0.324363,0.518882
3.8666667,37.333141,0.818559,0.348378,0.483241,40.056023,0.910630,0.322204,0.521649
